Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
48731,TBX909-Erickson,Multifamily Finance Program,2014-12-19T00:00:00.000,2018-01-23T00:00:00.000,941025,62,WEST 176 STREET,Bronx,10453,2028660074,2008462,BX-05,14,21502,BX36,40.848677,-73.914372,40.84858,-73.915037,2018-01-23T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,1,5,5,0,1,0,0,0,12,0,12,12
52610,Crossroads Plaza I,Multifamily Finance Program,2014-12-19T00:00:00.000,2018-08-16T00:00:00.000,950310,501,SOUTHERN BOULEVARD,Bronx,10455,2025827502,,BX-01,8,31,BX39,40.811296,-73.9054,40.8117,-73.905338,2018-08-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,123,40,0,0,7,65,65,26,0,0,0,0,163,0,163,163
49711,490 Myrtle Ave.,Multifamily Incentives Program,2014-12-18T00:00:00.000,2016-08-09T00:00:00.000,946596,490,MYRTLE AVENUE,Brooklyn,11205,3019057502,,BK-02,35,193,BK69,40.693462,-73.965493,40.6932,-73.965331,2016-08-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,19,0,0,0,5,7,7,0,0,0,0,0,19,0,19,93
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,3548,2312,ADAM C POWELL BOULEVARD,Manhattan,10030,1019410036,1058898,MN-10,9,228,MN03,40.815723,-73.943407,40.81603,-73.94367,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,0,4,4,0,0,0,0,8,0,8,8
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,4083,2518,FREDERICK DOUGLASS BOULEVARD,Manhattan,10030,1019400003,1084051,MN-10,9,228,MN03,40.816084,-73.946838,40.81598,-73.946513,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,3,18,1,0,0,8,10,4,0,0,0,0,0,22,0,22,22
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,4091,2540,FREDERICK DOUGLASS BOULEVARD,Manhattan,10030,1019410003,1058870,MN-10,9,228,MN03,40.816732,-73.946365,40.81668,-73.946047,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,7,10,0,0,0,4,9,4,0,0,0,0,0,17,0,17,17
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,28132,488,ST NICHOLAS AVENUE,Manhattan,10030,1019590058,1059459,MN-10,9,22102,MN03,40.81656,-73.948258,40.81664,-73.94786,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,14,0,0,1,0,2,13,0,0,0,0,0,15,0,15,15
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,28134,490,ST NICHOLAS AVENUE,Manhattan,10030,1019590056,1059458,MN-10,9,22102,MN03,40.816634,-73.948225,40.81674,-73.947813,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,3,12,0,0,0,1,3,11,0,0,0,0,0,15,0,15,15
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,40723,216,WEST 135 STREET,Manhattan,10030,1019400039,1058844,MN-10,9,228,MN03,40.815595,-73.944411,40.81536,-73.944559,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,40735,229,WEST 135 STREET,Manhattan,10030,1019410014,1058880,MN-10,9,228,MN03,40.815902,-73.945094,40.81622,-73.945151,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,2,6,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,40737,231,WEST 135 STREET,Manhattan,10030,1019410013,1058879,MN-10,9,228,MN03,40.815933,-73.94517,40.81625,-73.945227,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,40739,233,WEST 135 STREET,Manhattan,10030,1019410012,1058878,MN-10,9,228,MN03,40.815966,-73.945242,40.81629,-73.945307,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
50184,STRIVERS PLAZA II,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-07-13T00:00:00.000,40741,235,WEST 135 STREET,Manhattan,10030,1019410011,1058877,MN-10,9,228,MN03,40.815996,-73.945318,40.81632,-73.945386,2017-07-13T00:00:00.000,Preservation,No,Non Prevailing Wage,0,2,6,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
51363,Manhattan West (371 Ninth Avenue),Multifamily Incentives Program,2014-12-18T00:00:00.000,2018-05-30T00:00:00.000,955906,371,9 AVENUE,Manhattan,10001,1007290051,,MN-04,3,103,MN13,40.751554,-73.997647,40.75208,-73.997957,2018-05-30T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,169,0,0,0,53,89,25,2,0,0,0,0,169,0,169,844
51779,9306 Shore Front Parkway,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-03-23T00:00:00.000,911614,93-06,SHORE FRONT PARKWAY,Queens,11693,4161390011,,QN-14,32,94203,QN12,40.584004,-73.814831,40.58432,-73.815187,2017-03-23T00:00:00.000,New Construction,No,Non Prevailing Wage,0,13,0,50,0,1,4,34,20,6,0,0,0,0,64,0,64,64
52666,STRIVERS PLAZA,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-04-19T00:00:00.000,970691,275,WEST 140 STREET,Manhattan,10030,1020267501,,MN-10,9,230,MN03,40.819305,-73.943339,40.81973,-73.943786,2017-04-19T00:00:00.000,New Construction,No,Non Prevailing Wage,0,11,0,0,42,1,15,12,27,0,0,0,0,0,54,0,54,54
52667,Summit Ridge,Multifamily Finance Program,2014-12-18T00:00:00.000,2017-03-31T00:00:00.000,955526,950,SUMMIT AVENUE,Bronx,10452,2025240033,,BX-04,8,189,BX26,40.832201,-73.930759,40.83211,-73.93055,2017-03-31T00:00:00.000,New Construction,No,Non Prevailing Wage,0,12,45,0,0,1,8,20,24,6,0,0,0,0,58,0,58,58
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,56808,1120,CLAY AVENUE,Bronx,10456,2024260004,2002068,BX-04,16,143,BX14,40.830152,-73.911838,40.82989,-73.911722,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,45,5,1,2,0,1,0,20,9,14,11,0,0,0,54,0,54,54
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,56810,1124,CLAY AVENUE,Bronx,10456,2024260008,2002069,BX-04,16,143,BX14,40.830259,-73.91178,40.83028,-73.911501,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,41,11,2,0,0,0,11,22,10,11,0,0,0,0,54,0,54,54
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,56814,1140,CLAY AVENUE,Bronx,10456,2024260012,2002070,BX-04,16,143,BX14,40.83064,-73.911566,40.83067,-73.911284,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,38,9,5,1,0,1,0,24,5,14,11,0,0,0,54,0,54,54
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,64753,268,EAST 165 STREET,Bronx,10456,2024470051,2002519,BX-04,16,18302,BX14,40.829337,-73.916547,40.82918,-73.916674,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,6,1,0,0,0,0,0,0,3,1,3,0,0,0,7,0,7,7
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,64864,210,EAST 166 STREET,Bronx,10456,2024560051,2002737,BX-04,16,18102,BX14,40.831243,-73.917806,40.83103,-73.917828,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,33,0,2,0,0,1,0,14,18,4,0,0,0,0,36,0,36,36
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,65116,256,EAST 169 STREET,Bronx,10456,2024500029,2002615,BX-04,16,17901,BX14,40.835477,-73.913453,40.83535,-73.913627,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,17,0,2,0,0,1,0,1,9,6,4,0,0,0,20,0,20,20
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,65117,266,EAST 169 STREET,Bronx,10456,2024500031,2002616,BX-04,16,17901,BX14,40.835359,-73.913106,40.83521,-73.913295,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,29,2,3,0,0,0,0,16,13,5,0,0,0,0,34,0,34,34
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,78256,1041,FINDLAY AVENUE,Bronx,10456,2024330028,2002219,BX-04,16,175,BX14,40.829245,-73.914433,40.82936,-73.914661,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,51,8,9,1,0,1,0,2,35,33,0,0,0,0,70,0,70,70
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,78260,1055,FINDLAY AVENUE,Bronx,10456,2024330023,2002218,BX-04,16,175,BX14,40.829473,-73.914299,40.82973,-73.914451,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,41,5,1,0,0,1,2,16,25,5,0,0,0,0,48,0,48,48
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,78268,1104,FINDLAY AVENUE,Bronx,10456,2024340047,2002269,BX-04,16,175,BX14,40.830128,-73.91389,40.83021,-73.913536,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,33,5,2,1,0,1,0,14,10,6,12,0,0,0,42,0,42,42
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,82104,1294,GRANT AVENUE,Bronx,10456,2028160001,2007791,BX-04,16,17902,BX14,40.835974,-73.913561,40.83573,-73.913395,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,35,4,3,0,0,1,0,21,13,9,0,0,0,0,35,8,43,43
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,97364,1295,MORRIS AVENUE,Bronx,10456,2028160070,2007805,BX-04,16,17902,BX14,40.83556,-73.91328,40.83562,-73.913059,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,34,6,2,1,0,0,0,21,22,0,0,0,0,0,43,0,43,43
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,97700,986,MORRIS AVENUE,Bronx,10456,2024320005,2002179,BX-04,16,173,BX14,40.828775,-73.916681,40.82869,-73.916378,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,20,6,3,0,0,1,0,6,15,8,1,0,0,0,30,0,30,30
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,97703,997,MORRIS AVENUE,Bronx,10456,2024470056,2002521,BX-04,16,18302,BX14,40.828783,-73.916703,40.82889,-73.916981,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,9,3,2,2,0,0,0,1,7,4,4,0,0,0,16,0,16,16
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,109440,1279,SHERIDAN AVENUE,Bronx,10456,2024570050,2002776,BX-04,16,17901,BX14,40.835844,-73.914978,40.83594,-73.915209,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,24,2,1,0,0,0,0,10,12,5,0,0,0,0,27,0,27,27
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,109441,1280,SHERIDAN AVENUE,Bronx,10456,2024530055,2002694,BX-04,16,17901,BX14,40.835811,-73.914985,40.83566,-73.914768,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,51,3,1,1,0,1,0,19,25,13,0,0,0,0,57,0,57,57
52721,Morrisania Portfolio,Multifamily Finance Program,2014-12-18T00:00:00.000,2015-12-17T00:00:00.000,109442,1291,SHERIDAN AVENUE,Bronx,10456,2028310032,2007978,BX-04,16,17902,BX14,40.836165,-73.914663,40.83629,-73.91488,2015-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,38,2,0,0,0,1,0,1,31,9,0,0,0,0,41,0,41,41
54353,CONFIDENTIAL,Homeowner Assistance Program,2014-12-18T00:00:00.000,2015-04-01T00:00:00.000,,----,----,Brooklyn,,,,BK-17,42,,,,,,,2015-04-01T00:00:00.000,Preservation,No,Non Prevailing Wage,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
55396,North Shore Plaza_ML,Multifamily Finance Program,2014-12-18T00:00:00.000,2016-12-17T00:00:00.000,746078,85,HOLLAND AVENUE,Staten Island,10303,5012720011,5109139,SI-01,49,31902,SI12,40.638543,-74.171232,40.6391,-74.170235,2016-12-17T00:00:00.000,Preservation,No,Non Prevailing Wage,429,0,107,0,0,0,0,0,0,0,0,0,0,536,536,0,536,536
58511,Canaan House (20140287),Multifamily Incentives Program,2014-12-18T00:00:00.000,,38421,1,WEST 117 STREET,Manhattan,10026,1016010027,1051436,MN-10,9,190,MN11,40.801449,-73.946204,40.80187,-73.946294,,Preservation,No,Non Prevailing Wage,0,3,142,0,0,1,18,44,60,20,4,0,0,0,146,0,146,146
65132,1238 DECATUR STREET,Multifamily Incentives Program,2014-12-17T00:00:00.000,2017-10-04T00:00:00.000,952454,1238,DECATUR STREET,Brooklyn,11207,3034350028,,BK-04,37,411,BK78,40.68957,-73.906748,40.68952,-73.906571,2017-10-04T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,0,3,15
54648,CONFIDENTIAL,Homeowner Assistance Program,2014-12-16T00:00:00.000,2014-12-16T00:00:00.000,,----,----,Queens,,,,QN-03,21,,,,,,,2014-12-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,213475,227,DUMONT AVENUE,Brooklyn,11212,3035590001,3081764,BK-16,41,924,BK81,40.663841,-73.91103,40.66413,-73.910788,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,93,0,0,2,3,13,40,28,11,0,0,0,95,0,95,95
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,213477,350,BRISTOL STREET,Brooklyn,11212,3035730001,3326497,BK-16,41,924,BK81,40.662729,-73.910902,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,213480,383,BRISTOL STREET,Brooklyn,11212,3035880001,3326556,BK-16,42,916,BK81,40.661705,-73.910615,40.6614,-73.910057,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,1,3,2,0,0,0,0,6,0,6,6
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,362308,167,RIVERDALE AVENUE,Brooklyn,11212,3035870001,3338525,BK-16,42,916,BK81,40.660717,-73.91058,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,32,0,0,0,1,4,13,9,5,0,0,0,32,0,32,32
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,362309,170,RIVERDALE AVENUE,Brooklyn,11212,3036010026,3326589,BK-16,42,916,BK81,40.660753,-73.910238,40.66035,-73.90969,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,32,0,0,0,1,4,14,9,4,0,0,0,32,0,32,32
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807202,359,BRISTOL STREET,Brooklyn,11212,3035740001,3345318,BK-16,41,924,BK81,40.662581,-73.910841,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,7,0,0,0,0,1,3,2,1,0,0,0,7,0,7,7
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807837,325,BRISTOL STREET,Brooklyn,11212,3035740001,3326534,BK-16,41,924,BK81,40.663191,-73.910999,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,40,0,0,0,1,5,18,12,4,0,0,0,40,0,40,40
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807838,330,BRISTOL STREET,Brooklyn,11212,3035730001,3326495,BK-16,41,924,BK81,40.6631,-73.910995,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807839,336,BRISTOL STREET,Brooklyn,11212,3035730001,3326496,BK-16,41,924,BK81,40.662987,-73.910966,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807840,351,BRISTOL STREET,Brooklyn,11212,3035740001,3326535,BK-16,41,924,BK81,40.662724,-73.91088,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,5,0,0,0,0,1,2,1,1,0,0,0,5,0,5,5
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807841,355,BRISTOL STREET,Brooklyn,11212,3035740001,3326536,BK-16,41,924,BK81,40.662652,-73.910862,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,5,0,0,0,0,1,2,1,1,0,0,0,5,0,5,5
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807842,356,BRISTOL STREET,Brooklyn,11212,3035730001,3326498,BK-16,41,924,BK81,40.662617,-73.910873,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,0,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807843,370,BRISTOL STREET,Brooklyn,11212,3035870001,3338527,BK-16,42,916,BK81,40.661936,-73.910698,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807844,376,BRISTOL STREET,Brooklyn,11212,3035870001,3338528,BK-16,42,916,BK81,40.661823,-73.910669,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807845,390,BRISTOL STREET,Brooklyn,11212,3035870001,3342594,BK-16,42,916,BK81,40.661565,-73.910604,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807846,396,BRISTOL STREET,Brooklyn,11212,3035870001,3342597,BK-16,42,916,BK81,40.661453,-73.910576,40.66144,-73.910943,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,0,4,0,4,4
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807925,327,CHESTER STREET,Brooklyn,11212,3035750011,3326506,BK-16,41,924,BK81,40.663536,-73.910129,40.66345,-73.90969,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,53,0,0,0,2,6,24,15,6,0,0,0,53,0,53,53
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807926,330,CHESTER STREET,Brooklyn,11212,3035740001,3326538,BK-16,41,924,BK81,40.663495,-73.91014,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,11,0,0,0,0,1,4,4,2,0,0,0,11,0,11,11
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807927,336,CHESTER STREET,Brooklyn,11212,3035740001,3326539,BK-16,41,924,BK81,40.663385,-73.910112,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,5,0,0,0,0,1,2,1,1,0,0,0,5,0,5,5
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807928,340,CHESTER STREET,Brooklyn,11212,3035740001,3326540,BK-16,41,924,BK81,40.663308,-73.910094,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,5,0,0,0,0,1,2,1,1,0,0,0,5,0,5,5
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807929,341,CHESTER STREET,Brooklyn,11212,3035750011,3326505,BK-16,41,924,BK81,40.663275,-73.910065,40.66345,-73.90969,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,35,0,0,0,1,3,16,11,4,0,0,0,35,0,35,35
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807930,344,CHESTER STREET,Brooklyn,11212,3035740001,3326541,BK-16,41,924,BK81,40.663234,-73.910076,40.66311,-73.910509,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,36,0,0,0,1,3,15,11,6,0,0,0,36,0,36,36
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807931,390,CHESTER STREET,Brooklyn,11212,3035880001,3326557,BK-16,42,916,BK81,40.66196,-73.90975,40.6614,-73.910057,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,3,3,0,0,0,0,6,0,6,6
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807932,394,CHESTER STREET,Brooklyn,11212,3035880001,3326558,BK-16,42,916,BK81,40.661886,-73.909732,40.6614,-73.910057,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,32,0,0,0,1,4,14,9,4,0,0,0,32,0,32,32
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807933,416,CHESTER STREET,Brooklyn,11212,3035880001,3326559,BK-16,42,916,BK81,40.661477,-73.909624,40.6614,-73.910057,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,3,2,1,0,0,0,6,0,6,6
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807934,420,CHESTER STREET,Brooklyn,11212,3035880001,3326560,BK-16,42,916,BK81,40.661403,-73.909606,40.6614,-73.910057,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,3,2,1,0,0,0,6,0,6,6
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807935,424,CHESTER STREET,Brooklyn,11212,3035880001,3326561,BK-16,42,916,BK81,40.661328,-73.909588,40.6614,-73.910057,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,12,0,0,0,0,1,5,4,2,0,0,0,12,0,12,12
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,807936,446,CHESTER STREET,Brooklyn,11212,3036010026,3326592,BK-16,42,916,BK81,40.660494,-73.909373,40.66035,-73.90969,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,41,0,0,0,2,5,18,12,4,0,0,0,41,0,41,41
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,808112,220,DUMONT AVENUE,Brooklyn,11212,3035730001,3326499,BK-16,41,924,BK81,40.663756,-73.911492,40.66291,-73.91128,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,3,2,1,0,0,0,6,0,6,6
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,808113,252,DUMONT AVENUE,Brooklyn,11212,3035750011,3326507,BK-16,41,924,BK81,40.663964,-73.9101,40.66345,-73.90969,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,17,0,0,0,1,2,8,5,1,0,0,0,17,0,17,17
58513,Marcus Garvey Apartments (20140295),Multifamily Incentives Program,2014-12-16T00:00:00.000,2016-12-21T00:00:00.000,809280,171,RIVERDALE AVENUE,Brooklyn,11212,3035880001,3326551,BK-16,42,916,BK81,40.660766,-73.910241,40.6614,-73.910057,2016-12-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,32,0,0,0,1,4,14,9,4,0,0,0,32,0,32,32
